K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,reliable_mini_batch,clusters,accuracy,f1,recall,precision,losses,f1_std,sampling,sampling_k,num_epochs,anomaly_detector
14.0,2.0,256.0,256.0,,0.007735972439637499,removal,0.0,0.2259145931480743,366.6,mean,GATConv,10.0,3.0,1.0,100.0,0.9063853527412892,0.8780894506473705,0.8441142857142857,0.9149148074569524,"[12.54465639591217, 12.772447347640991, 12.839372515678406, 12.82093608379364, 12.349021553993225, 12.13927173614502, 11.844829559326172, 11.93147885799408, 11.510931611061096, 11.66475510597229, 10.935621678829193, 10.297705352306366, 10.076496422290802, 9.874051451683044, 9.155300676822662, 8.5491264462471, 8.037448823451996, 7.637281179428101, 6.902230441570282, 6.483473896980286, 6.240752995014191, 5.604398876428604, 5.39774364233017, 4.895728260278702, 4.617655247449875, 4.301018416881561, 4.050018489360809, 3.7870626747608185, 3.607255667448044, 3.3603944182395935, 3.1642012894153595, 2.9708209931850433, 2.8092611581087112, 2.713227480649948, 2.623301938176155, 2.473135322332382, 2.3287540674209595, 2.219520077109337, 2.134861320257187, 2.0312191545963287, 1.9387347102165222, 1.837596818804741, 1.7939387410879135, 1.721710979938507, 1.6565579324960709, 1.5992740988731384, 1.5734944194555283, 1.4732982516288757, 1.4316733926534653, 1.3864443451166153]",0.0017745218147031626,,,,
14.0,2.0,256.0,256.0,,0.0086996056791783,removal,0.0,0.2415965052545192,366.6,mean,GATConv,5.0,3.0,1.0,100.0,0.9055231526094234,0.8780636166209002,0.8516825396825396,0.9061312880423253,"[26.11638653278351, 27.037870347499847, 26.15077269077301, 25.409465968608856, 23.423684895038605, 21.57274442911148, 19.010239124298096, 17.550955057144165, 15.226662933826447, 12.836377263069153, 11.09162923693657, 9.045452952384949, 8.225324869155884, 7.050589889287949, 6.224259227514267, 5.494219824671745, 4.923582091927528, 4.599248751997948, 4.037221536040306, 3.7206224352121353, 3.525203615427017, 3.1149728298187256, 3.032870873808861, 2.6868479400873184, 2.497030258178711, 2.3478976115584373, 2.2389748096466064, 2.1334629878401756, 2.102407045662403, 1.8889767080545425, 1.7555990144610405, 1.6556919664144516, 1.5663604065775871, 1.5210766606032848, 1.4448543414473534, 1.3722484558820724, 1.348954200744629, 1.2488973811268806, 1.2422453463077545, 1.1354049816727638, 1.0906384363770485, 1.0165415480732918, 1.0191157571971416, 0.9712053090333939, 0.9347054585814476, 0.9097300507128239, 0.8736263997852802, 0.8421821836382151, 0.821091141551733, 0.7901963442564011]",0.0021711785416698793,,,,
14.0,2.0,256.0,256.0,,0.0071273888527221,removal,0.0,0.2155938924470199,366.6,mean,GATConv,10.0,2.0,1.0,100.0,0.9072576964041181,0.8780300948647453,0.835784126984127,0.9247766792374676,"[12.560324311256409, 12.795360088348389, 12.885361552238464, 12.877342104911804, 12.410801649093628, 12.21997082233429, 11.944357752799988, 12.071290493011475, 11.689325332641602, 11.917672634124756, 11.22076267004013, 10.632812798023224, 10.490609884262085, 10.387342095375061, 9.697306036949158, 9.14370971918106, 8.682466208934784, 8.325165569782257, 7.578768849372864, 7.1774208545684814, 6.963809847831726, 6.281144142150879, 6.086978614330292, 5.539775520563126, 5.250455915927887, 4.899272233247757, 4.629331827163696, 4.33183628320694, 4.132674694061279, 3.8552166223526, 3.6337697505950928, 3.411604553461075, 3.2303178310394287, 3.119543582201004, 3.018039733171463, 2.846616670489311, 2.6790811270475388, 2.5536749958992004, 2.4572800248861313, 2.3369075059890747, 2.2290610522031784, 2.1138195991516113, 2.0651449263095856, 1.981296792626381, 1.906044840812683, 1.841044768691063, 1.8100909143686295, 1.6941872090101242, 1.647029623389244, 1.5930038690567017]",0.0006979075620034484,,,,
14.0,2.0,256.0,256.0,,0.0073080243888774005,removal,0.0,0.2173110004184884,366.6,mean,GATConv,10.0,2.0,1.0,100.0,0.9069736775371506,0.8779431327631484,0.837663492063492,0.9222929650382696,"[12.546643733978271, 12.77677607536316, 12.862288117408752, 12.853733897209167, 12.379807472229004, 12.190149664878845, 11.910927772521973, 12.021079063415527, 11.629035830497742, 11.837958097457886, 11.134491384029388, 10.529052674770355, 10.361485719680786, 10.232107877731323, 9.530002057552338, 8.962498188018799, 8.486387729644775, 8.111601829528809, 7.372045397758484, 6.963544487953186, 6.736478328704834, 6.070470035076141, 5.870678007602692, 5.335900574922562, 5.049862265586853, 4.709725618362427, 4.443359524011612, 4.1590676009655, 3.964457631111145, 3.6967374682426453, 3.4851769506931305, 3.27003675699234, 3.09341499209404, 2.988830178976059, 2.891076385974884, 2.7250528037548065, 2.56569804251194, 2.4453935027122498, 2.35256789624691, 2.2379081398248672, 2.135225996375084, 2.023434638977051, 1.9777938425540924, 1.8961554914712906, 1.8255533427000046, 1.762143388390541, 1.7337607741355896, 1.6225676387548447, 1.5770314782857895, 1.525762863457203]",0.0016811458559673285,,,,
14.0,2.0,256.0,256.0,,0.00637235711619,removal,0.0,0.218788135198604,366.6,mean,GATConv,10.0,2.0,1.0,100.0,0.907064969315819,0.8779409249416321,0.8368253968253969,0.9233065047491815,"[12.543397784233093, 12.775715470314026, 12.880174398422241, 12.886598229408264, 12.438050150871277, 12.267632126808167, 12.027190208435059, 12.196416854858398, 11.854391098022461, 12.14639401435852, 11.503804087638855, 10.977187931537628, 10.93413645029068, 10.941075682640076, 10.318812847137451, 9.837270498275757, 9.456830441951752, 9.184268057346344, 8.443141520023346, 8.084641933441162, 7.93580949306488, 7.2158825397491455, 7.057521998882294, 6.469511926174164, 6.172584176063538, 5.7934675216674805, 5.494160026311874, 5.164134293794632, 4.945665687322617, 4.624091297388077, 4.368360847234726, 4.107517093420029, 3.894464671611786, 3.764809310436249, 3.6464922726154327, 3.4395424723625183, 3.239725172519684, 3.0940658152103424, 2.973079741001129, 2.8257800191640854, 2.6973882019519806, 2.5579562038183212, 2.4983263164758682, 2.396825894713402, 2.30669929087162, 2.225587919354439, 2.1899050176143646, 2.0490500926971436, 1.991708293557167, 1.926504224538803]",0.001055852629346805,,,,
14.0,2.0,256.0,256.0,,0.0065887948093515,removal,0.0,0.2255609627805923,366.6,mean,GATConv,10.0,1.0,1.0,100.0,0.906436070396105,0.8778795683891394,0.8420063492063493,0.9169478876196149,"[12.548481225967407, 12.786211490631104, 12.878233313560486, 12.88130259513855, 12.425731301307678, 12.25413179397583, 12.005086183547974, 12.153090238571167, 11.80695903301239, 12.082857370376587, 11.425152063369751, 10.886801660060883, 10.813661873340607, 10.7903071641922, 10.149209380149841, 9.647524058818817, 9.237818717956543, 8.93894100189209, 8.197361826896667, 7.8225478529930115, 7.651386618614197, 6.941107511520386, 6.7751758098602295, 6.194831222295761, 5.893919408321381, 5.524969726800919, 5.232287675142288, 4.912033557891846, 4.698575377464294, 4.38929346203804, 4.140022814273834, 3.8940755426883698, 3.689272463321686, 3.5654044151306152, 3.450488179922104, 3.2550469636917114, 3.063521087169647, 2.9246433079242706, 2.8121129274368286, 2.673283115029335, 2.5511107444763184, 2.419200509786606, 2.361073300242424, 2.266199052333832, 2.1805604994297028, 2.10564424097538, 2.071311593055725, 1.9376615285873413, 1.8830596953630447, 1.820637360215187]",0.0008806714585066809,,,,
14.0,2.0,256.0,256.0,,0.006808460468572699,removal,0.0,0.2176681479157086,366.6,mean,GATConv,10.0,2.0,1.0,100.0,0.9070446822538927,0.8778778247377153,0.836520634920635,0.9235375808380315,"[12.5558522939682, 12.791539311408997, 12.88090169429779, 12.876437067985535, 12.42074465751648, 12.24360728263855, 11.97918438911438, 12.123472094535828, 11.767092227935791, 12.016721367835999, 11.341834604740143, 10.784394800662994, 10.685203731060028, 10.62617701292038, 9.967846810817719, 9.442802131175995, 9.010056555271149, 8.686841309070587, 7.9414472579956055, 7.557588636875153, 7.364251017570496, 6.664214730262756, 6.482313930988312, 5.916529566049576, 5.620613992214203, 5.257003933191299, 4.973439931869507, 4.661364167928696, 4.455236792564392, 4.157922625541687, 3.9217452704906464, 3.6828337609767914, 3.4897519052028656, 3.372974783182144, 3.263337403535843, 3.0781315565109253, 2.8959966599941254, 2.7636287808418274, 2.6555554270744324, 2.5266249030828476, 2.4108580201864243, 2.2854565382003784, 2.232946902513504, 2.141863137483597, 2.061026394367218, 1.9888149797916412, 1.957645371556282, 1.8315599709749222, 1.7804666757583618, 1.72102290391922]",0.0016245236582012428,,,,
14.0,2.0,256.0,256.0,,0.006732307956568201,removal,0.0,0.22266060141782412,366.6,mean,GATConv,10.0,1.0,1.0,100.0,0.9066287974844043,0.8778545860497131,0.8400761904761905,0.9191915124058931,"[12.542200565338135, 12.77001965045929, 12.872392535209656, 12.87395966053009, 12.408933758735657, 12.236084699630737, 11.980617642402649, 12.123306512832642, 11.772046566009521, 12.033286690711975, 11.36326515674591, 10.811080038547516, 10.71795243024826, 10.675300776958466, 10.016178369522095, 9.505121111869812, 9.082720935344696, 8.766539633274078, 8.026867508888245, 7.64547061920166, 7.460597634315491, 6.7556241154670715, 6.579458296298981, 6.007531374692917, 5.713387310504913, 5.346887558698654, 5.058998346328735, 4.746026337146759, 4.536692917346954, 4.234920233488083, 3.996082454919815, 3.753543585538864, 3.5563202500343323, 3.4363000094890594, 3.3265820145606995, 3.136553466320038, 2.95271173119545, 2.817776173353195, 2.7105154395103455, 2.5750599652528763, 2.458079054951668, 2.330044522881508, 2.275154545903206, 2.182899698615074, 2.100840538740158, 2.026713564991951, 1.9947434812784195, 1.8662959784269333, 1.8140705078840256, 1.754194051027298]",0.0004475116084850573,,,,
13.0,2.0,256.0,256.0,,0.0090440035376706,removal,0.0,0.2499396502976464,366.6,mean,GATConv,5.0,8.0,1.0,300.0,0.9052087031495665,0.8778125185031633,0.852520634920635,0.9046518989053551,"[78.25094491243362, 69.01795703172684, 49.239557564258575, 32.33329555392265, 20.543424382805824, 14.828168466687202, 11.156262993812561, 8.405930981040001, 7.194618605077267, 5.757637545466423, 4.865523427724838, 4.076058020815253, 3.5862661730498075, 3.2660656981170177, 2.885655004531145, 2.5304301902651787, 2.269702246412635, 2.049581663683057, 1.9096907135099173, 1.6775166289880872, 1.579471243545413, 1.4219761714339256, 1.3531592776998878, 1.2292520496994257, 1.1489221714437008, 1.0689383102580905, 0.9992179023101926, 0.9474119087681174, 0.8841370893642306, 0.8187361746095121, 0.7758426135405898, 0.7108831382356584, 0.6790692517533898, 0.6542508122511208, 0.6061431081034243, 0.5840579606592655, 0.5601776815019548, 0.5288263983093202, 0.4975757962092757, 0.4694731216877699, 0.44566816044971347, 0.43456577230244875, 0.4071667636744678, 0.3818364155013114, 0.36912228306755424, 0.35653874557465315, 0.3372724389191717, 0.31714233895763755, 0.30606156191788614, 0.29679170972667634]",0.0018135273132216458,,,,
14.0,2.0,256.0,256.0,,0.0072824738457211,removal,0.0,0.2255886470303678,366.6,mean,GATConv,10.0,3.0,1.0,100.0,0.9062737739006949,0.8778097745462675,0.842920634920635,0.9157121814707638,"[12.545653223991394, 12.77744174003601, 12.857697010040283, 12.845039963722229, 12.38162648677826, 12.19057559967041, 11.912462592124939, 12.023953199386597, 11.63649308681488, 11.83988332748413, 11.139906406402588, 10.541524231433868, 10.379353761672974, 10.248927116394043, 9.556296527385712, 8.988188743591309, 8.5111443400383, 8.140080869197845, 7.402920126914978, 6.994338154792786, 6.769392907619476, 6.1011656522750854, 5.904855132102966, 5.366300970315933, 5.078446328639984, 4.7383237183094025, 4.470825254917145, 4.1849488615989685, 3.9916365444660187, 3.7213943004608154, 3.5054223835468292, 3.2913129031658173, 3.112710177898407, 3.0078977048397064, 2.9100817441940308, 2.7438201010227203, 2.5833421647548676, 2.4622341841459274, 2.3686745017766953, 2.252653107047081, 2.149442359805107, 2.037604957818985, 1.9900200963020325, 1.909225955605507, 1.8374600857496262, 1.7731665223836899, 1.7442944049835205, 1.6329496949911118, 1.5864280611276627, 1.5358198136091232]",0.001502427033657955,,,,
14.0,2.0,256.0,256.0,,0.0073259238699369,removal,0.0,0.21783356872068546,366.6,mean,GATConv,10.0,2.0,1.0,100.0,0.9068925292894457,0.8777647673755693,0.8370031746031745,0.9227005869760649,"[12.54546320438385, 12.770054340362549, 12.855101585388184, 12.848809957504272, 12.373328924179077, 12.181761741638184, 11.90098762512207, 12.015449285507202, 11.623963952064514, 11.827004432678223, 11.125124394893646, 10.517611861228943, 10.350387513637543, 10.217011451721191, 9.514881908893585, 8.943625807762146, 8.465937674045563, 8.09175330400467, 7.352269768714905, 6.945481598377228, 6.716233730316162, 6.049709618091583, 5.849457263946533, 5.3173065185546875, 5.030301213264465, 4.6926151514053345, 4.42731973528862, 4.143370479345322, 3.9490970373153687, 3.6817369759082794, 3.470745176076889, 3.255816727876663, 3.0810999274253845, 2.976561486721039, 2.8797270357608795, 2.7144040167331696, 2.5550042539834976, 2.435295879840851, 2.343201458454132, 2.2284753024578094, 2.1258611232042313, 2.015170082449913, 1.9694318622350693, 1.8874498903751373, 1.8177607506513596, 1.7540999799966812, 1.7257722318172455, 1.6156148165464401, 1.5704074203968048, 1.5193805620074272]",0.0013812460848187567,,,,
14.0,2.0,256.0,256.0,,0.0069523620355456,removal,0.0,0.21754964622883924,366.6,mean,GATConv,10.0,2.0,1.0,100.0,0.9069026728204088,0.8777569758939837,0.8368507936507935,0.9228688819498331,"[12.552552461624146, 12.782068848609924, 12.873145937919617, 12.872915983200073, 12.407173037528992, 12.223239660263062, 11.956946015357971, 12.091799020767212, 11.72563922405243, 11.971556663513184, 11.287045776844025, 10.714578032493591, 10.59586626291275, 10.521637320518494, 9.84561002254486, 9.307447373867035, 8.866318225860596, 8.524176180362701, 7.7804325222969055, 7.384968042373657, 7.184571743011475, 6.491204261779785, 6.303135454654694, 5.745256721973419, 5.45050311088562, 5.093913912773132, 4.816192626953125, 4.511935889720917, 4.3069625198841095, 4.019436955451965, 3.7887557446956635, 3.5572995245456696, 3.3700152933597565, 3.2558482885360718, 3.1493979692459106, 2.9702825993299484, 2.7946684062480927, 2.665857881307602, 2.56337271630764, 2.438208594918251, 2.326049357652664, 2.2053933143615723, 2.1541771292686462, 2.0656173825263977, 1.9888250082731247, 1.9190368950366974, 1.8887540102005005, 1.7674526423215866, 1.7179221659898758, 1.6614016890525818]",0.0008153475418296648,,,,
14.0,2.0,256.0,256.0,,0.0088830143230565,removal,0.0,0.2550891297313869,366.6,mean,GATConv,5.0,3.0,1.0,300.0,0.90470152660141,0.8777507437132005,0.856584126984127,0.8999909279705444,"[79.34112524986267, 71.18396544456482, 51.877463668584824, 34.16250288486481, 21.608021438121796, 15.459328159689903, 11.600133016705513, 8.705168068408966, 7.447354339063168, 5.941594246774912, 5.018252748996019, 4.199517888948321, 3.697954708710313, 3.3638318590819836, 2.974834207445383, 2.6013488322496414, 2.331256350502372, 2.0989208444952965, 1.9619780089706182, 1.7230712361633778, 1.6236230190843344, 1.4620923968032002, 1.392900863662362, 1.2610514732077718, 1.1809158455580473, 1.0988824684172869, 1.0230550607666373, 0.9715327192097902, 0.9054669504985213, 0.8410798525437713, 0.7962468303740025, 0.7300499151460826, 0.6962460954673588, 0.6695641623809934, 0.6224846211262047, 0.5983588732779026, 0.5755718359723687, 0.5431364527903497, 0.509238607250154, 0.4806495741941035, 0.457402803003788, 0.4467825135216117, 0.41760838869959116, 0.390763251343742, 0.37814213754609227, 0.3652905020862818, 0.34668602561578155, 0.32549999142065644, 0.3136423632968217, 0.304879603208974]",0.0010892725194561958,,,,
14.0,2.0,256.0,256.0,,0.0068211784759625,removal,0.0,0.2272744159983792,366.6,mean,GATConv,10.0,1.0,1.0,100.0,0.9061013338743218,0.877739149153858,0.8439111111111112,0.914393330666471,"[12.542322039604187, 12.773773193359375, 12.866830825805664, 12.866983532905579, 12.403988599777222, 12.230183601379395, 11.963865756988525, 12.10673999786377, 11.743703007698059, 12.000597596168518, 11.33476048707962, 10.772301495075226, 10.667386949062347, 10.604910135269165, 9.945947051048279, 9.422244668006897, 8.991123139858246, 8.664209365844727, 7.923307180404663, 7.5377015471458435, 7.340768814086914, 6.6470083594322205, 6.460834503173828, 5.8964455127716064, 5.603297799825668, 5.242156147956848, 4.956415474414825, 4.650768131017685, 4.443343639373779, 4.145320773124695, 3.9112820625305176, 3.6741566956043243, 3.479686975479126, 3.3617797195911407, 3.252813160419464, 3.066183626651764, 2.888170152902603, 2.7561438232660294, 2.650178700685501, 2.518480882048607, 2.4031212776899338, 2.2787025421857834, 2.2259043008089066, 2.1334376484155655, 2.054334059357643, 1.9826174825429916, 1.9505843818187714, 1.8256224989891052, 1.7746724486351013, 1.716184452176094]",0.001239078265943916,,,,
14.0,2.0,256.0,256.0,,0.0079917359313268,removal,0.0,0.22525033258845636,366.6,mean,GATConv,10.0,3.0,1.0,100.0,0.9062737739006949,0.8776819872703149,0.8419047619047619,0.9166388672957702,"[12.548495054244995, 12.772923946380615, 12.841987490653992, 12.813987731933594, 12.336440324783325, 12.116420865058899, 11.812335133552551, 11.875274121761322, 11.44603979587555, 11.569414615631104, 10.819983839988708, 10.154347717761993, 9.898614883422852, 9.661607205867767, 8.922765672206879, 8.298759996891022, 7.772169470787048, 7.352578818798065, 6.62674868106842, 6.2081223130226135, 5.9579571187496185, 5.340407013893127, 5.136529386043549, 4.649370461702347, 4.383411794900894, 4.076383501291275, 3.837441921234131, 3.5846279859542847, 3.41463103890419, 3.178699880838394, 2.994088649749756, 2.808038979768753, 2.655933663249016, 2.56498284637928, 2.4796761721372604, 2.3391653299331665, 2.2017487585544586, 2.098721280694008, 2.0189869552850723, 1.9210969805717468, 1.83254973590374, 1.7381887286901474, 1.6976680308580399, 1.6271686553955078, 1.567404642701149, 1.5133226066827774, 1.4894280135631561, 1.394300863146782, 1.3564367592334747, 1.3121279254555702]",0.0013352604344008929,,,,
